run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,twirling_enabled,bloch_r_init,bloch_r_final
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,0.4096,0.5904,0.5904,0.21381376,0.21381376,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,0.7846649346,0.5904,0.2153350654,0.21381376,0.6253758732,0.3647274144,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,0.9845264039,0.5904,0.0154735961,0.21381376,0.9693514022,0.02620866549,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,0.9999389672,0.5904,6.10E-05,0.21381376,0.999877939,0.0001033753862,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,0.9999999991,0.5904,9.31E-10,0.21381376,0.9999999981,1.58E-09,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,1,0.5904,3.28E-16,0.21381376,1,5.55E-16,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,1,0.5904,3.23E-16,0.21381376,1,5.47E-16,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,1,0.5904,3.23E-16,0.21381376,1,5.47E-16,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,1,0.5904,3.23E-16,0.21381376,1,5.47E-16,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,1,0.5904,3.23E-16,0.21381376,1,5.47E-16,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.30000,4,2,depolarizing,iid_p,0.3,0.3,0.4096,1,0.5904,3.23E-16,0.21381376,1,5.47E-16,10,1,10,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,0.2892049383,0.7107950617,0.7107950617,0.1374523585,0.1374523585,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,0.6084980806,0.7107950617,0.3915019194,0.1374523585,0.3968539742,0.5507943717,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,0.9330129925,0.7107950617,0.06698700752,0.1374523585,0.8715783015,0.09424236482,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,0.998778013,0.7107950617,0.001221986968,0.1374523585,0.9975578923,0.001719183255,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,0.9999996261,0.7107950617,3.74E-07,0.1374523585,0.9999992522,5.26E-07,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,1,0.7107950617,3.47E-14,0.1374523585,1,4.88E-14,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,1,0.7107950617,5.27E-16,0.1374523585,1,7.41E-16,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,1,0.7107950617,4.41E-16,0.1374523585,1,6.21E-16,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,1,0.7107950617,3.47E-16,0.1374523585,1,4.88E-16,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,1,0.7107950617,3.33E-16,0.1374523585,1,4.69E-16,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.40000,4,2,depolarizing,iid_p,0.4,0.4,0.2892049383,1,0.7107950617,3.33E-16,0.1374523585,1,4.69E-16,10,1,10,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,0.1975308642,0.8024691358,0.8024691358,0.09525986892,0.09525986892,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,0.4096,0.8024691358,0.5904,0.09525986892,0.21381376,0.7357292308,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,0.7846649346,0.8024691358,0.2153350654,0.09525986892,0.6253758732,0.26834062,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,0.9845264039,0.8024691358,0.0154735961,0.09525986892,0.9693514022,0.0192824813,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,0.9999389672,0.8024691358,6.10E-05,0.09525986892,0.999877939,7.61E-05,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,0.9999999991,0.8024691358,9.31E-10,0.09525986892,0.9999999981,1.16E-09,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,1,0.8024691358,3.33E-16,0.09525986892,1,4.15E-16,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,1,0.8024691358,3.33E-16,0.09525986892,1,4.15E-16,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,1,0.8024691358,3.33E-16,0.09525986892,1,4.15E-16,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,1,0.8024691358,3.33E-16,0.09525986892,1,4.15E-16,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.50000,4,2,depolarizing,iid_p,0.5,0.5,0.1975308642,1,0.8024691358,3.33E-16,0.09525986892,1,4.15E-16,10,1,10,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,0.1296,0.8704,0.8704,0.07311616,0.07311616,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,0.2297188474,0.8704,0.7702811526,0.07311616,0.1085275799,0.8849737507,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,0.4862427494,0.8704,0.5137572506,0.07311616,0.2755492935,0.5902541941,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,0.8580388952,0.8704,0.1419611048,0.07311616,0.74072446,0.1630986957,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,0.9939333525,0.8704,0.006066647548,0.07311616,0.9879126683,0.006969953525,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,0.9999907288,0.8704,9.27E-06,0.07311616,0.9999814577,1.07E-05,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,1,0.8704,2.15E-11,0.07311616,1,2.47E-11,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,1,0.8704,5.60E-16,0.07311616,1,6.44E-16,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,1,0.8704,4.64E-16,0.07311616,1,5.33E-16,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,1,0.8704,3.33E-16,0.07311616,1,3.83E-16,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.60000,4,2,depolarizing,iid_p,0.6,0.6,0.1296,1,0.8704,3.33E-16,0.07311616,1,3.83E-16,10,1,10,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.08090864198,0.919091358,0.919091358,0.06361854049,0.06361854049,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.1028978077,0.919091358,0.8971021923,0.06361854049,0.06702300863,0.9760751034,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.1579749857,0.919091358,0.8420250143,0.06361854049,0.08133325583,0.9161494197,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.3068375397,0.919091358,0.6931624603,0.06361854049,0.1471256642,0.7541823282,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.6399242194,0.919091358,0.3600757806,0.06361854049,0.4328185252,0.391773655,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.9461309596,0.919091358,0.05386904038,0.06361854049,0.8958597851,0.05861119236,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.9992231012,0.919091358,0.0007768987743,0.06361854049,0.9984469568,0.0008452900438,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,0.999999849,0.919091358,1.51E-07,0.06361854049,0.9999996979,1.64E-07,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,1,0.919091358,5.56E-15,0.06361854049,1,6.05E-15,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,1,0.919091358,8.77E-16,0.06361854049,1,9.55E-16,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.70000,4,2,depolarizing,iid_p,0.7,0.7,0.08090864198,1,0.919091358,8.48E-16,0.06361854049,1,9.23E-16,10,1,10,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,0.04742716049,0.9525728395,0.9525728395,0.06361854049,0.06361854049,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,0.03535660415,0.9525728395,0.9646433959,0.06361854049,0.06702300863,1.012671531,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,0.01865164639,0.9525728395,0.9813483536,0.06361854049,0.08133325583,1.030208203,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,0.004277265301,0.9525728395,0.9957227347,0.06361854049,0.1471256642,1.045298263,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,0.0001243494706,0.9525728395,0.9998756505,0.06361854049,0.4328185252,1.049657946,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,3.57E-08,0.9525728395,0.9999999643,0.06361854049,0.8958597851,1.04978845,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,1.42E-15,0.9525728395,1,0.06361854049,0.9984469568,1.049788487,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,-3.04E-18,0.9525728395,1,0.06361854049,0.9999996979,1.049788487,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,-1.17E-17,0.9525728395,1,0.06361854049,1,1.049788487,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,9.97E-18,0.9525728395,1,0.06361854049,1,1.049788487,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.80000,4,2,depolarizing,iid_p,0.8,0.8,0.04742716049,-3.47E-18,0.9525728395,1,0.06361854049,1,1.049788487,10,1,10,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,0.0256,0.9744,0.9744,0.07311616,0.07311616,1,0,1,0,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,0.008963271594,0.9744,0.9910367284,0.07311616,0.1085275799,1.017073818,1,1,1,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,0.0007402748476,0.9744,0.9992597252,0.07311616,0.2755492935,1.025512854,2,1,2,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,1.99E-06,0.9744,0.9999980112,0.07311616,0.74072446,1.026270537,3,1,3,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,5.34E-12,0.9744,1,0.07311616,0.9879126683,1.026272578,4,1,4,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,9.11E-18,0.9744,1,0.07311616,0.9999814577,1.026272578,5,1,5,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,9.11E-18,0.9744,1,0.07311616,1,1.026272578,6,1,6,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,-7.50E-17,0.9744,1,0.07311616,1,1.026272578,7,1,7,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,9.97E-18,0.9744,1,0.07311616,1,1.026272578,8,1,8,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,-9.63E-35,0.9744,1,0.07311616,1,1.026272578,9,1,9,TRUE,,
M4_N2_depolarizing_iid_p_p0.90000,4,2,depolarizing,iid_p,0.9,0.9,0.0256,0,0.9744,1,0.07311616,1,1.026272578,10,1,10,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,0.967108158,0.03289184199,0.03289184199,0.9355088515,0.9355088515,1,0,1,0,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,0.9997748153,0.03289184199,0.0002251846505,0.9355088515,0.9995496915,0.006846215867,1,1,1,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,0.9999999899,0.03289184199,1.01E-08,0.9355088515,0.9999999797,3.08E-07,2,1,2,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,6.97E-16,0.9355088515,1,2.12E-14,3,1,3,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,5.19E-16,0.9355088515,1,1.58E-14,4,1,4,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,3.89E-16,0.9355088515,1,1.18E-14,5,1,5,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,3.89E-16,0.9355088515,1,1.18E-14,6,1,6,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,3.89E-16,0.9355088515,1,1.18E-14,7,1,7,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,3.89E-16,0.9355088515,1,1.18E-14,8,1,8,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,3.89E-16,0.9355088515,1,1.18E-14,9,1,9,TRUE,,
M5_N2_depolarizing_iid_p_p0.01000,5,2,depolarizing,iid_p,0.01,0.01,0.967108158,1,0.03289184199,3.89E-16,0.9355088515,1,1.18E-14,10,1,10,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,0.7082455967,0.2917544033,0.2917544033,0.5145392869,0.5145392869,1,0,1,0,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,0.9748756569,0.2917544033,0.02512434313,0.5145392869,0.950506249,0.08611470076,1,1,1,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,0.9998698561,0.2917544033,0.000130143939,0.5145392869,0.9997397324,0.000446073607,2,1,2,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,0.9999999966,0.2917544033,3.39E-09,0.5145392869,0.9999999932,1.16E-08,3,1,3,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,7.28E-16,0.5145392869,1,2.50E-15,4,1,4,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,4.46E-16,0.5145392869,1,1.53E-15,5,1,5,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,3.89E-16,0.5145392869,1,1.33E-15,6,1,6,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,3.89E-16,0.5145392869,1,1.33E-15,7,1,7,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,3.89E-16,0.5145392869,1,1.33E-15,8,1,8,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,3.89E-16,0.5145392869,1,1.33E-15,9,1,9,TRUE,,
M5_N2_depolarizing_iid_p_p0.10000,5,2,depolarizing,iid_p,0.1,0.1,0.7082455967,1,0.2917544033,3.89E-16,0.5145392869,1,1.33E-15,10,1,10,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,0.4889455144,0.5110544856,0.5110544856,0.2687310971,0.2687310971,1,0,1,0,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,0.8896168649,0.5110544856,0.1103831351,0.2687310971,0.7936374313,0.215990933,1,1,1,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,0.9972036789,0.5110544856,0.002796321084,0.2687310971,0.9944167376,0.005471669191,2,1,2,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,0.9999984309,0.5110544856,1.57E-06,0.2687310971,0.9999968617,3.07E-06,3,1,3,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,4.92E-13,0.2687310971,1,9.63E-13,4,1,4,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,8.55E-16,0.2687310971,1,1.67E-15,5,1,5,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,6.36E-16,0.2687310971,1,1.24E-15,6,1,6,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,5.38E-16,0.2687310971,1,1.05E-15,7,1,7,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,5.38E-16,0.2687310971,1,1.05E-15,8,1,8,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,5.38E-16,0.2687310971,1,1.05E-15,9,1,9,TRUE,,
M5_N2_depolarizing_iid_p_p0.20000,5,2,depolarizing,iid_p,0.2,0.2,0.4889455144,1,0.5110544856,5.38E-16,0.2687310971,1,1.05E-15,10,1,10,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,0.32768,0.67232,0.67232,0.1453933568,0.1453933568,1,0,1,0,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,0.7385081737,0.67232,0.2614918263,0.1453933568,0.5561301018,0.3889395322,1,1,1,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,0.9806955619,0.67232,0.01930443814,0.1453933568,0.961837164,0.02871316954,2,1,2,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,0.9999237095,0.67232,7.63E-05,0.1453933568,0.9998474261,0.0001134734248,3,1,3,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,0.9999999988,0.67232,1.16E-09,0.1453933568,0.9999999977,1.73E-09,4,1,4,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,1,0.67232,3.89E-16,0.1453933568,1,5.78E-16,5,1,5,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,1,0.67232,3.89E-16,0.1453933568,1,5.78E-16,6,1,6,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,1,0.67232,3.89E-16,0.1453933568,1,5.78E-16,7,1,7,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,1,0.67232,3.89E-16,0.1453933568,1,5.78E-16,8,1,8,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,1,0.67232,3.89E-16,0.1453933568,1,5.78E-16,9,1,9,TRUE,,
M5_N2_depolarizing_iid_p_p0.30000,5,2,depolarizing,iid_p,0.3,0.3,0.32768,1,0.67232,3.89E-16,0.1453933568,1,5.78E-16,10,1,10,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,0.2120836214,0.7879163786,0.7879163786,0.08369321385,0.08369321385,1,0,1,0,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,0.5374326113,0.7879163786,0.4625673887,0.08369321385,0.3149839445,0.5870767524,1,1,1,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,0.9169794739,0.7879163786,0.08302052609,0.08369321385,0.8421375104,0.105367179,2,1,2,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,0.9984727497,0.7879163786,0.001527250318,0.08369321385,0.9969482978,0.001938340615,3,1,3,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,0.9999995326,0.7879163786,4.67E-07,0.08369321385,0.9999990653,5.93E-07,4,1,4,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,1,0.7879163786,4.38E-14,0.08369321385,1,5.56E-14,5,1,5,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,1,0.7879163786,4.88E-16,0.08369321385,1,6.19E-16,6,1,6,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,1,0.7879163786,4.20E-16,0.08369321385,1,5.33E-16,7,1,7,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,1,0.7879163786,3.71E-16,0.08369321385,1,4.71E-16,8,1,8,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,1,0.7879163786,3.68E-16,0.08369321385,1,4.67E-16,9,1,9,TRUE,,
M5_N2_depolarizing_iid_p_p0.40000,5,2,depolarizing,iid_p,0.4,0.4,0.2120836214,1,0.7879163786,3.68E-16,0.08369321385,1,4.67E-16,10,1,10,TRUE,,
M5_N2_depolarizing_iid_p_p0.50000,5,2,depolarizing,iid_p,0.5,0.5,0.1316872428,0.1316872428,0.8683127572,0.8683127572,0.0529221494,0.0529221494,1,0,1,0,TRUE,,
M5_N2_depolarizing_iid_p_p0.50000,5,2,depolarizing,iid_p,0.5,0.5,0.1316872428,0.32768,0.8683127572,0.67232,0.0529221494,0.1453933568,0.7742832227,1,1,1,TRUE,,
M5_N2_depolarizing_iid_p_p0.50000,5,2,depolarizing,iid_p,0.5,0.5,0.1316872428,0.7385081737,0.8683127572,0.2614918263,0.0529221494,0.5561301018,0.3011493544,2,1,2,TRUE,,
M5_N2_depolarizing_iid_p_p0.50000,5,2,depolarizing,iid_p,0.5,0.5,0.1316872428,0.9806955619,0.8683127572,0.01930443814,0.0529221494,0.961837164,0.02223212544,3,1,3,TRUE,,
M5_N2_depolarizing_iid_p_p0.50000,5,2,depolarizing,iid_p,0.5,0.5,0.1316872428,0.9999237095,0.8683127572,7.63E-05,0.0529221494,0.9998474261,8.79E-05,4,1,4,TRUE,,
M5_N2_depolarizing_iid_p_p0.50000,5,2,depolarizing,iid_p,0.5,0.5,0.1316872428,0.9999999988,0.8683127572,1.16E-09,0.0529221494,0.9999999977,1.34E-09,5,1,5,TRUE,,
