run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,bloch_r_init,bloch_r_final
M2_N32_dephase_z_iid_p_p0.20000_twirl,2,32,dephase_z,iid_p,0.2,0.2,0.7999999999999994,0.9835671615348948,0.1999999999999998,0.0164328384651046,0.6799999999999996,0.9676743994298308,0.0821641923255235,5,True,,
M2_N32_dephase_z_iid_p_p0.30000_twirl,2,32,dephase_z,iid_p,0.3,0.3,0.6999999999999997,0.9500355014655608,0.2999999999999997,0.0499644985344384,0.5800000000000001,0.9050639051587186,0.1665483284481282,5,True,,
M2_N32_dephase_z_iid_p_p0.40000_twirl,2,32,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.8336411677918476,0.3999999999999998,0.1663588322081517,0.52,0.7226328576910162,0.4158970805203796,5,True,,
M2_N32_dephase_z_iid_p_p0.50000_twirl,2,32,dephase_z,iid_p,0.5,0.5,0.5,0.4999999999999996,0.4999999999999998,0.4999999999999997,0.5000000000000004,0.4999999999999998,1.0,5,True,,
M2_N32_dephase_z_iid_p_p0.60000_twirl,2,32,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.1663588322081519,0.5999999999999999,0.8336411677918477,0.52,0.7226328576910162,1.3894019463197465,5,True,,
M2_N32_dephase_z_iid_p_p0.70000_twirl,2,32,dephase_z,iid_p,0.7,0.7,0.3000000000000001,0.0499644985344387,0.6999999999999997,0.9500355014655608,0.5800000000000005,0.9050639051587184,1.3571935735222305,5,True,,
M2_N32_dephase_z_iid_p_p0.75000_twirl,2,32,dephase_z,iid_p,0.75,0.75,0.2499999999999998,0.0285159773237848,0.7499999999999997,0.9714840226762148,0.6249999999999996,0.9445943672778911,1.295312030234954,5,True,,
M2_N32_dephase_z_iid_p_p0.80000_twirl,2,32,dephase_z,iid_p,0.8,0.8,0.1999999999999998,0.016432838465105,0.7999999999999996,0.9835671615348948,0.6799999999999996,0.9676743994298304,1.2294589519186192,5,True,,
M2_N32_dephase_z_iid_p_p0.90000_twirl,2,32,dephase_z,iid_p,0.9,0.9,0.0999999999999999,0.004795665261973,0.8999999999999997,0.9952043347380268,0.8199999999999995,0.9904546662866638,1.1057825941533634,5,True,,
M2_N64_dephase_z_iid_p_p0.01000_twirl,2,64,dephase_z,iid_p,0.01,0.01,0.9899999999999995,0.9998374129742232,0.0099999999999997,0.0001625870257759,0.9802,0.9996748788175296,0.0162587025775953,6,True,,
M2_N64_dephase_z_iid_p_p0.10000_twirl,2,64,dephase_z,iid_p,0.1,0.1,0.8999999999999994,0.9975791140843874,0.0999999999999998,0.0024208859156119,0.8199999999999996,0.9951699495460082,0.02420885915612,6,True,,
M2_N64_dephase_z_iid_p_p0.20000_twirl,2,64,dephase_z,iid_p,0.2,0.2,0.7999999999999994,0.9915113615088118,0.1999999999999998,0.0084886384911876,0.6799999999999996,0.9831668369844924,0.0424431924559383,6,True,,
M2_N64_dephase_z_iid_p_p0.30000_twirl,2,64,dephase_z,iid_p,0.3,0.3,0.6999999999999997,0.97246236753204,0.2999999999999997,0.0275376324679593,0.5800000000000001,0.946441377467962,0.0917921082265311,6,True,,
M2_N64_dephase_z_iid_p_p0.40000_twirl,2,64,dephase_z,iid_p,0.4,0.4,0.5999999999999999,0.8873618993185279,0.3999999999999998,0.1126381006814715,0.52,0.8000984820873152,0.281595251703679,6,True,,
M2_N64_dephase_z_iid_p_p0.50000_twirl,2,64,dephase_z,iid_p,0.5,0.5,0.5,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.5000000000000004,0.5,1.0,6,True,,
M2_N64_dephase_z_iid_p_p0.60000_twirl,2,64,dephase_z,iid_p,0.6,0.6,0.3999999999999998,0.1126381006814717,0.5999999999999999,0.887361899318528,0.52,0.8000984820873152,1.4789364988642135,6,True,,
