run_id,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,fidelity,eps_L,purity,bloch_r,iteration,purification_level,fidelity_before_noise,fidelity_after_noise,eps_L_before_noise,eps_L_after_noise,purity_before_noise,purity_after_noise
M1_N2_dephase_z_iid_p_p0.10000_twirl,0,1,0,1,1,dephase_z,iid_p,0.1,0.1,1.0,0,True,0.933333333333333,0.0666666666666668,0.8755555555555548,0.8666666666666664,1,0,1.0,0.933333333333333,0.0666666666666668,0.0666666666666668,0.8755555555555548,0.8755555555555548
M1_N2_dephase_z_iid_p_p0.10000_twirl,0,1,1,2,2,dephase_z,iid_p,0.1,0.1,0.9377777777777768,0,True,0.962085308056872,0.037914691943128,0.9270456638440284,0.924170616113744,1,1,1.0,0.933333333333333,0.037914691943128,0.0666666666666668,0.9270456638440284,0.8755555555555548
M1_N2_dephase_z_iid_p_p0.10000_twirl,0,1,2,4,4,dephase_z,iid_p,0.1,0.1,0.8473481481481459,0,True,0.9795789915378696,0.0204210084621303,0.95999201824896,0.9591579830757392,1,2,1.0,0.933333333333333,0.0204210084621303,0.0666666666666668,0.95999201824896,0.8755555555555548
M1_N2_dephase_z_iid_p_p0.10000_twirl,0,1,3,8,8,dephase_z,iid_p,0.1,0.1,0.7036360410425198,0,True,0.9893683107611032,0.0106316892388966,0.9789626871543512,0.9787366215222066,1,3,1.0,0.933333333333333,0.0106316892388966,0.0666666666666668,0.9789626871543512,0.8755555555555548
M1_N2_dephase_z_iid_p_p0.30000_twirl,0,1,0,1,1,dephase_z,iid_p,0.3,0.3,1.0,0,True,0.7999999999999996,0.2000000000000001,0.6799999999999993,0.5999999999999998,1,0,1.0,0.7999999999999996,0.2000000000000001,0.2000000000000001,0.6799999999999993,0.6799999999999993
M1_N2_dephase_z_iid_p_p0.30000_twirl,0,1,1,2,2,dephase_z,iid_p,0.3,0.3,0.8399999999999987,0,True,0.8571428571428572,0.1428571428571428,0.7551020408163265,0.7142857142857143,1,1,1.0,0.7999999999999996,0.1428571428571428,0.2000000000000001,0.7551020408163265,0.6799999999999993
M1_N2_dephase_z_iid_p_p0.30000_twirl,0,1,2,4,4,dephase_z,iid_p,0.3,0.3,0.6191999999999979,0,True,0.9069767441860468,0.0930232558139534,0.8312601406165494,0.813953488372093,1,2,1.0,0.7999999999999996,0.0930232558139534,0.2000000000000001,0.8312601406165494,0.6799999999999993
M1_N2_dephase_z_iid_p_p0.30000_twirl,0,1,3,8,8,dephase_z,iid_p,0.3,0.3,0.3510604799999974,0,True,0.9444772593030126,0.0555227406969874,0.8951200680750349,0.8889545186060249,1,3,1.0,0.7999999999999996,0.0555227406969874,0.2000000000000001,0.8951200680750349,0.6799999999999993
M1_N4_dephase_z_iid_p_p0.10000_twirl,0,1,0,1,1,dephase_z,iid_p,0.1,0.1,1.0,0,True,0.933333333333333,0.0666666666666668,0.8755555555555548,0.8666666666666664,1,0,1.0,0.933333333333333,0.0666666666666668,0.0666666666666668,0.8755555555555548,0.8755555555555548
M1_N4_dephase_z_iid_p_p0.10000_twirl,1,1,0,2,2,dephase_z,iid_p,0.1,0.1,1.0,0,True,0.8755555555555549,0.1244444444444447,0.7820839506172828,0.7511111111111104,2,0,0.933333333333333,0.8755555555555549,0.1244444444444447,0.1244444444444447,0.7820839506172828,0.7820839506172828
M1_N4_dephase_z_iid_p_p0.10000_twirl,0,1,1,2,2,dephase_z,iid_p,0.1,0.1,0.9377777777777768,0,True,0.962085308056872,0.037914691943128,0.9270456638440284,0.924170616113744,1,1,1.0,0.933333333333333,0.037914691943128,0.0666666666666668,0.9270456638440284,0.8755555555555548
M1_N4_dephase_z_iid_p_p0.10000_twirl,1,1,2,4,4,dephase_z,iid_p,0.1,0.1,0.910379371532534,0,True,0.939897855962103,0.0601021440378969,0.8870202473601103,0.8797957119242062,2,1,0.962085308056872,0.9004739336492888,0.0601021440378969,0.0995260663507111,0.8870202473601103,0.8207587430650696
M1_N4_dephase_z_iid_p_p0.10000_twirl,0,1,2,4,4,dephase_z,iid_p,0.1,0.1,0.8473481481481459,0,True,0.9795789915378696,0.0204210084621303,0.95999201824896,0.9591579830757392,1,2,1.0,0.933333333333333,0.0204210084621303,0.0666666666666668,0.95999201824896,0.8755555555555548
M1_N4_dephase_z_iid_p_p0.10000_twirl,1,1,4,8,8,dephase_z,iid_p,0.1,0.1,0.8113567703872797,0,True,0.9727000373866372,0.0272999626133627,0.9468906506906564,0.9454000747732744,2,2,0.9795789915378696,0.9156351259994868,0.0272999626133627,0.0843648740005131,0.9468906506906564,0.8455051159292184
M1_N4_dephase_z_iid_p_p0.10000_twirl,0,1,3,8,8,dephase_z,iid_p,0.1,0.1,0.7036360410425198,0,True,0.9893683107611032,0.0106316892388966,0.9789626871543512,0.9787366215222066,1,3,1.0,0.933333333333333,0.0106316892388966,0.0666666666666668,0.9789626871543512,0.8755555555555548
M1_N4_dephase_z_iid_p_p0.10000_twirl,1,1,6,16,16,dephase_z,iid_p,0.1,0.1,0.6701954752397362,0,True,0.9874633267552796,0.0125366732447204,0.9752409898626488,0.9749266535105592,2,3,0.9893683107611032,0.9241192026596224,0.0125366732447204,0.0758807973403773,0.9752409898626488,0.8597541961292675
M1_N4_dephase_z_iid_p_p0.30000_twirl,0,1,0,1,1,dephase_z,iid_p,0.3,0.3,1.0,0,True,0.7999999999999996,0.2000000000000001,0.6799999999999993,0.5999999999999998,1,0,1.0,0.7999999999999996,0.2000000000000001,0.2000000000000001,0.6799999999999993,0.6799999999999993
