noise_type,dimension,N,physical_error_rate,total_states_processed,output_states_count,max_stack_depth_used,theoretical_memory_bound,memory_efficiency,total_swap_operations,total_amplification_iterations,best_output_error,worst_output_error,average_output_error,memory_improvement_vs_batch,output_error_levels,convergence_achieved,noise_model_name,best_output_fidelity,average_output_fidelity,output_fidelities,fidelity_evolution_trace
depolarizing,64,1024,0.95,0,1,10,11,10.0,1023,0,0.8821655625527264,0.8821655625527264,0.8821655625527264,102.4,[10],False,Depolarizing_d64_delta0.950,0.11783443744727358,0.11783443744727358,[0.11783443744727358],"[(0, 0.06484375000000005, 0), (51, 0.07111366604496858, 2), (51, 0.07884688474767075, 4), (51, 0.08342152560557164, 5), (102, 0.06484375000000005, 0), (102, 0.06782184034838665, 1), (102, 0.07111366604496858, 2), (102, 0.08342152560557164, 5), (102, 0.08858294527130448, 6), (153, 0.06782184034838665, 1), (153, 0.07476869235319009, 3), (153, 0.07884688474767075, 4), (153, 0.09444351426145142, 7), (204, 0.06484375000000005, 0), (204, 0.07111366604496858, 2), (204, 0.07476869235319009, 3), (204, 0.08858294527130448, 6), (204, 0.09444351426145142, 7), (255, 0.10114439160588992, 8), (306, 0.06484375000000005, 0), (306, 0.06782184034838665, 1), (306, 0.07884688474767075, 4), (306, 0.08342152560557164, 5), (306, 0.10114439160588992, 8), (357, 0.06782184034838665, 1), (357, 0.07111366604496858, 2), (357, 0.08342152560557164, 5), (357, 0.08858294527130448, 6), (357, 0.10114439160588992, 8), (408, 0.06484375000000005, 0), (408, 0.07476869235319009, 3), (408, 0.07884688474767075, 4), (408, 0.09444351426145142, 7), (408, 0.10114439160588992, 8), (459, 0.07111366604496858, 2), (459, 0.07476869235319009, 3), (459, 0.08858294527130448, 6), (459, 0.09444351426145142, 7), (459, 0.10114439160588992, 8), (510, 0.06484375000000005, 0), (510, 0.06782184034838665, 1), (510, 0.07111366604496858, 2), (510, 0.07476869235319009, 3), (510, 0.07884688474767075, 4), (510, 0.08342152560557164, 5), (510, 0.08858294527130448, 6), (510, 0.09444351426145142, 7), (510, 0.10114439160588992, 8), (561, 0.06782184034838665, 1), (561, 0.07884688474767075, 4), (561, 0.08342152560557164, 5), (561, 0.10886474055718123, 9), (612, 0.06484375000000005, 0), (612, 0.07111366604496858, 2), (612, 0.08342152560557164, 5), (612, 0.08858294527130448, 6), (612, 0.10886474055718123, 9), (663, 0.07476869235319009, 3), (663, 0.07884688474767075, 4), (663, 0.09444351426145142, 7), (663, 0.10886474055718123, 9), (714, 0.06484375000000005, 0), (714, 0.06782184034838665, 1), (714, 0.07476869235319009, 3), (714, 0.08858294527130448, 6), (714, 0.09444351426145142, 7), (714, 0.10886474055718123, 9), (765, 0.06782184034838665, 1), (765, 0.07111366604496858, 2), (765, 0.07476869235319009, 3), (765, 0.07884688474767075, 4), (765, 0.08342152560557164, 5), (765, 0.08858294527130448, 6), (765, 0.09444351426145142, 7), (765, 0.10886474055718123, 9), (816, 0.06484375000000005, 0), (816, 0.07884688474767075, 4), (816, 0.08342152560557164, 5), (816, 0.10114439160588992, 8), (816, 0.10886474055718123, 9), (867, 0.07111366604496858, 2), (867, 0.08342152560557164, 5), (867, 0.08858294527130448, 6), (867, 0.10114439160588992, 8), (867, 0.10886474055718123, 9), (918, 0.06484375000000005, 0), (918, 0.06782184034838665, 1), (918, 0.07111366604496858, 2), (918, 0.07884688474767075, 4), (918, 0.09444351426145142, 7), (918, 0.10114439160588992, 8), (918, 0.10886474055718123, 9), (969, 0.06782184034838665, 1), (969, 0.07476869235319009, 3), (969, 0.08858294527130448, 6), (969, 0.09444351426145142, 7), (969, 0.10114439160588992, 8), (969, 0.10886474055718123, 9), (1020, 0.06484375000000005, 0), (1020, 0.07111366604496858, 2), (1020, 0.07476869235319009, 3), (1020, 0.07884688474767075, 4), (1020, 0.08342152560557164, 5), (1020, 0.08858294527130448, 6), (1020, 0.09444351426145142, 7), (1020, 0.10114439160588992, 8), (1020, 0.10886474055718123, 9)]"
depolarizing,64,1024,0.99,0,1,10,11,10.0,1023,0,0.9716545456064721,0.9716545456064721,0.9716545456064721,102.4,[10],False,Depolarizing_d64_delta0.990,0.028345454393527852,0.028345454393527852,[0.028345454393527852],"[(0, 0.02546875000000001, 0), (51, 0.025965871497967696, 2), (51, 0.026498262559810998, 4), (51, 0.02677878570004449, 5), (102, 0.02546875000000001, 0), (102, 0.025713108767919428, 1), (102, 0.025965871497967696, 2), (102, 0.02677878570004449, 5), (102, 0.02706950692893354, 6), (153, 0.025713108767919428, 1), (153, 0.02622744503876457, 3), (153, 0.026498262559810998, 4), (153, 0.027370952144897986, 7), (204, 0.02546875000000001, 0), (204, 0.025965871497967696, 2), (204, 0.02622744503876457, 3), (204, 0.02706950692893354, 6), (204, 0.027370952144897986, 7), (255, 0.027683683539182664, 8), (306, 0.02546875000000001, 0), (306, 0.025713108767919428, 1), (306, 0.026498262559810998, 4), (306, 0.02677878570004449, 5), (306, 0.027683683539182664, 8), (357, 0.025713108767919428, 1), (357, 0.025965871497967696, 2), (357, 0.02677878570004449, 5), (357, 0.02706950692893354, 6), (357, 0.027683683539182664, 8), (408, 0.02546875000000001, 0), (408, 0.02622744503876457, 3), (408, 0.026498262559810998, 4), (408, 0.027370952144897986, 7), (408, 0.027683683539182664, 8), (459, 0.025965871497967696, 2), (459, 0.02622744503876457, 3), (459, 0.02706950692893354, 6), (459, 0.027370952144897986, 7), (459, 0.027683683539182664, 8), (510, 0.02546875000000001, 0), (510, 0.025713108767919428, 1), (510, 0.025965871497967696, 2), (510, 0.02622744503876457, 3), (510, 0.026498262559810998, 4), (510, 0.02677878570004449, 5), (510, 0.02706950692893354, 6), (510, 0.027370952144897986, 7), (510, 0.027683683539182664, 8), (561, 0.025713108767919428, 1), (561, 0.026498262559810998, 4), (561, 0.02677878570004449, 5), (561, 0.028008302757164656, 9), (612, 0.02546875000000001, 0), (612, 0.025965871497967696, 2), (612, 0.02677878570004449, 5), (612, 0.02706950692893354, 6), (612, 0.028008302757164656, 9), (663, 0.02622744503876457, 3), (663, 0.026498262559810998, 4), (663, 0.027370952144897986, 7), (663, 0.028008302757164656, 9), (714, 0.02546875000000001, 0), (714, 0.025713108767919428, 1), (714, 0.02622744503876457, 3), (714, 0.02706950692893354, 6), (714, 0.027370952144897986, 7), (714, 0.028008302757164656, 9), (765, 0.025713108767919428, 1), (765, 0.025965871497967696, 2), (765, 0.02622744503876457, 3), (765, 0.026498262559810998, 4), (765, 0.02677878570004449, 5), (765, 0.02706950692893354, 6), (765, 0.027370952144897986, 7), (765, 0.028008302757164656, 9), (816, 0.02546875000000001, 0), (816, 0.026498262559810998, 4), (816, 0.02677878570004449, 5), (816, 0.027683683539182664, 8), (816, 0.028008302757164656, 9), (867, 0.025965871497967696, 2), (867, 0.02677878570004449, 5), (867, 0.02706950692893354, 6), (867, 0.027683683539182664, 8), (867, 0.028008302757164656, 9), (918, 0.02546875000000001, 0), (918, 0.025713108767919428, 1), (918, 0.025965871497967696, 2), (918, 0.026498262559810998, 4), (918, 0.027370952144897986, 7), (918, 0.027683683539182664, 8), (918, 0.028008302757164656, 9), (969, 0.025713108767919428, 1), (969, 0.02622744503876457, 3), (969, 0.02706950692893354, 6), (969, 0.027370952144897986, 7), (969, 0.027683683539182664, 8), (969, 0.028008302757164656, 9), (1020, 0.02546875000000001, 0), (1020, 0.025965871497967696, 2), (1020, 0.02622744503876457, 3), (1020, 0.026498262559810998, 4), (1020, 0.02677878570004449, 5), (1020, 0.02706950692893354, 6), (1020, 0.027370952144897986, 7), (1020, 0.027683683539182664, 8), (1020, 0.028008302757164656, 9)]"
symmetric_pauli,2,8,0.01,0,1,3,4,3.0,7,0,0.008865459994826623,0.008865459994826623,0.008865459994826623,2.6666666666666665,[3],True,SymmetricPauli_p0.010,0.9911345400051736,0.9911345400051736,[0.9911345400051736],"[(0, 0.9800000000000002, 0), (1, 0.9860940959930741, 1), (2, 0.9800000000000002, 0), (2, 0.9860940959930741, 1), (3, 0.9893866375662033, 2), (4, 0.9800000000000002, 0), (4, 0.9893866375662033, 2), (5, 0.9860940959930741, 1), (5, 0.9893866375662033, 2), (6, 0.9800000000000002, 0), (6, 0.9860940959930741, 1), (6, 0.9893866375662033, 2), (7, 0.9911345400051736, 3)]"
symmetric_pauli,2,8,0.1,0,1,3,4,3.0,7,0,0.15309852228638118,0.15309852228638118,0.15309852228638118,2.6666666666666665,[3],False,SymmetricPauli_p0.100,0.8469014777136192,0.8469014777136192,[0.8469014777136192],"[(0, 0.8000000000000003, 0), (1, 0.8180039138943251, 1), (2, 0.8000000000000003, 0), (2, 0.8180039138943251, 1), (3, 0.8336775587522987, 2), (4, 0.8000000000000003, 0), (4, 0.8336775587522987, 2), (5, 0.8180039138943251, 1), (5, 0.8336775587522987, 2), (6, 0.8000000000000003, 0), (6, 0.8180039138943251, 1), (6, 0.8336775587522987, 2), (7, 0.8469014777136192, 3)]"
symmetric_pauli,2,16,0.01,0,1,4,5,4.0,15,0,0.007946351197785598,0.007946351197785598,0.007946351197785598,4.0,[4],True,SymmetricPauli_p0.010,0.9920536488022145,0.9920536488022145,[0.9920536488022145],"[(0, 0.98, 0), (1, 0.986094095993074, 1), (2, 0.98, 0), (2, 0.986094095993074, 1), (3, 0.989386637566203, 2), (4, 0.98, 0), (4, 0.989386637566203, 2), (5, 0.986094095993074, 1), (5, 0.989386637566203, 2), (6, 0.98, 0), (6, 0.986094095993074, 1), (6, 0.989386637566203, 2), (7, 0.9911345400051735, 3), (8, 0.98, 0), (8, 0.9911345400051735, 3), (9, 0.986094095993074, 1), (9, 0.9911345400051735, 3), (10, 0.98, 0), (10, 0.986094095993074, 1), (10, 0.9911345400051735, 3), (11, 0.989386637566203, 2), (11, 0.9911345400051735, 3), (12, 0.98, 0), (12, 0.989386637566203, 2), (12, 0.9911345400051735, 3), (13, 0.986094095993074, 1), (13, 0.989386637566203, 2), (13, 0.9911345400051735, 3), (14, 0.98, 0), (14, 0.986094095993074, 1), (14, 0.989386637566203, 2), (14, 0.9911345400051735, 3), (15, 0.9920536488022145, 4)]"
symmetric_pauli,2,16,0.1,0,1,4,5,4.0,15,0,0.142251528748259,0.142251528748259,0.142251528748259,4.0,[4],False,SymmetricPauli_p0.100,0.8577484712517409,0.8577484712517409,[0.8577484712517409],"[(0, 0.8, 0), (1, 0.8180039138943249, 1), (2, 0.8, 0), (2, 0.8180039138943249, 1), (3, 0.8336775587522984, 2), (4, 0.8, 0), (4, 0.8336775587522984, 2), (5, 0.8180039138943249, 1), (5, 0.8336775587522984, 2), (6, 0.8, 0), (6, 0.8180039138943249, 1), (6, 0.8336775587522984, 2), (7, 0.846901477713619, 3), (8, 0.8, 0), (8, 0.846901477713619, 3), (9, 0.8180039138943249, 1), (9, 0.846901477713619, 3), (10, 0.8, 0), (10, 0.8180039138943249, 1), (10, 0.846901477713619, 3), (11, 0.8336775587522984, 2), (11, 0.846901477713619, 3), (12, 0.8, 0), (12, 0.8336775587522984, 2), (12, 0.846901477713619, 3), (13, 0.8180039138943249, 1), (13, 0.8336775587522984, 2), (13, 0.846901477713619, 3), (14, 0.8, 0), (14, 0.8180039138943249, 1), (14, 0.8336775587522984, 2), (14, 0.846901477713619, 3), (15, 0.8577484712517409, 4)]"
symmetric_pauli,2,32,0.01,0,1,5,6,5.0,31,0,0.0074654919858607935,0.0074654919858607935,0.0074654919858607935,6.4,[5],True,SymmetricPauli_p0.010,0.9925345080141394,0.9925345080141394,[0.9925345080141394],"[(0, 0.9800000000000001, 0), (1, 0.986094095993074, 1), (2, 0.9800000000000001, 0), (2, 0.986094095993074, 1), (3, 0.989386637566203, 2), (4, 0.9800000000000001, 0), (4, 0.989386637566203, 2), (5, 0.986094095993074, 1), (5, 0.989386637566203, 2), (6, 0.9800000000000001, 0), (6, 0.986094095993074, 1), (6, 0.989386637566203, 2), (7, 0.9911345400051734, 3), (8, 0.9800000000000001, 0), (8, 0.9911345400051734, 3), (9, 0.986094095993074, 1), (9, 0.9911345400051734, 3), (10, 0.9800000000000001, 0), (10, 0.986094095993074, 1), (10, 0.9911345400051734, 3), (11, 0.989386637566203, 2), (11, 0.9911345400051734, 3), (12, 0.9800000000000001, 0), (12, 0.989386637566203, 2), (12, 0.9911345400051734, 3), (13, 0.986094095993074, 1), (13, 0.989386637566203, 2), (13, 0.9911345400051734, 3), (14, 0.9800000000000001, 0), (14, 0.986094095993074, 1), (14, 0.989386637566203, 2), (14, 0.9911345400051734, 3), (15, 0.9920536488022142, 4), (16, 0.9800000000000001, 0), (16, 0.9920536488022142, 4), (17, 0.986094095993074, 1), (17, 0.9920536488022142, 4), (18, 0.9800000000000001, 0), (18, 0.986094095993074, 1), (18, 0.9920536488022142, 4), (19, 0.989386637566203, 2), (19, 0.9920536488022142, 4), (20, 0.9800000000000001, 0), (20, 0.989386637566203, 2), (20, 0.9920536488022142, 4), (21, 0.986094095993074, 1), (21, 0.989386637566203, 2), (21, 0.9920536488022142, 4), (22, 0.9800000000000001, 0), (22, 0.986094095993074, 1), (22, 0.989386637566203, 2), (22, 0.9920536488022142, 4), (23, 0.9911345400051734, 3), (23, 0.9920536488022142, 4), (24, 0.9800000000000001, 0), (24, 0.9911345400051734, 3), (24, 0.9920536488022142, 4), (25, 0.986094095993074, 1), (25, 0.9911345400051734, 3), (25, 0.9920536488022142, 4), (26, 0.9800000000000001, 0), (26, 0.986094095993074, 1), (26, 0.9911345400051734, 3), (26, 0.9920536488022142, 4), (27, 0.989386637566203, 2), (27, 0.9911345400051734, 3), (27, 0.9920536488022142, 4), (28, 0.9800000000000001, 0), (28, 0.989386637566203, 2), (28, 0.9911345400051734, 3), (28, 0.9920536488022142, 4), (29, 0.986094095993074, 1), (29, 0.989386637566203, 2), (29, 0.9911345400051734, 3), (29, 0.9920536488022142, 4), (30, 0.9800000000000001, 0), (30, 0.986094095993074, 1), (30, 0.989386637566203, 2), (30, 0.9911345400051734, 3), (30, 0.9920536488022142, 4), (31, 0.9925345080141394, 5)]"
symmetric_pauli,2,32,0.1,0,1,5,6,5.0,31,0,0.1335685901819016,0.1335685901819016,0.1335685901819016,6.4,[5],False,SymmetricPauli_p0.100,0.8664314098180987,0.8664314098180987,[0.8664314098180987],"[(0, 0.8000000000000003, 0), (1, 0.8180039138943251, 1), (2, 0.8000000000000003, 0), (2, 0.8180039138943251, 1), (3, 0.8336775587522987, 2), (4, 0.8000000000000003, 0), (4, 0.8336775587522987, 2), (5, 0.8180039138943251, 1), (5, 0.8336775587522987, 2), (6, 0.8000000000000003, 0), (6, 0.8180039138943251, 1), (6, 0.8336775587522987, 2), (7, 0.8469014777136191, 3), (8, 0.8000000000000003, 0), (8, 0.8469014777136191, 3), (9, 0.8180039138943251, 1), (9, 0.8469014777136191, 3), (10, 0.8000000000000003, 0), (10, 0.8180039138943251, 1), (10, 0.8469014777136191, 3), (11, 0.8336775587522987, 2), (11, 0.8469014777136191, 3), (12, 0.8000000000000003, 0), (12, 0.8336775587522987, 2), (12, 0.8469014777136191, 3), (13, 0.8180039138943251, 1), (13, 0.8336775587522987, 2), (13, 0.8469014777136191, 3), (14, 0.8000000000000003, 0), (14, 0.8180039138943251, 1), (14, 0.8336775587522987, 2), (14, 0.8469014777136191, 3), (15, 0.8577484712517411, 4), (16, 0.8000000000000003, 0), (16, 0.8577484712517411, 4), (17, 0.8180039138943251, 1), (17, 0.8577484712517411, 4), (18, 0.8000000000000003, 0), (18, 0.8180039138943251, 1), (18, 0.8577484712517411, 4), (19, 0.8336775587522987, 2), (19, 0.8577484712517411, 4), (20, 0.8000000000000003, 0), (20, 0.8336775587522987, 2), (20, 0.8577484712517411, 4), (21, 0.8180039138943251, 1), (21, 0.8336775587522987, 2), (21, 0.8577484712517411, 4), (22, 0.8000000000000003, 0), (22, 0.8180039138943251, 1), (22, 0.8336775587522987, 2), (22, 0.8577484712517411, 4), (23, 0.8469014777136191, 3), (23, 0.8577484712517411, 4), (24, 0.8000000000000003, 0), (24, 0.8469014777136191, 3), (24, 0.8577484712517411, 4), (25, 0.8180039138943251, 1), (25, 0.8469014777136191, 3), (25, 0.8577484712517411, 4), (26, 0.8000000000000003, 0), (26, 0.8180039138943251, 1), (26, 0.8469014777136191, 3), (26, 0.8577484712517411, 4), (27, 0.8336775587522987, 2), (27, 0.8469014777136191, 3), (27, 0.8577484712517411, 4), (28, 0.8000000000000003, 0), (28, 0.8336775587522987, 2), (28, 0.8469014777136191, 3), (28, 0.8577484712517411, 4), (29, 0.8180039138943251, 1), (29, 0.8336775587522987, 2), (29, 0.8469014777136191, 3), (29, 0.8577484712517411, 4), (30, 0.8000000000000003, 0), (30, 0.8180039138943251, 1), (30, 0.8336775587522987, 2), (30, 0.8469014777136191, 3), (30, 0.8577484712517411, 4), (31, 0.8664314098180987, 5)]"
symmetric_pauli,2,64,0.01,0,1,6,7,6.0,63,0,0.007214585445694071,0.007214585445694071,0.007214585445694071,10.666666666666666,[6],True,SymmetricPauli_p0.010,0.992785414554306,0.992785414554306,[0.992785414554306],"[(0, 0.9800000000000001, 0), (3, 0.9893866375662032, 2), (6, 0.9800000000000001, 0), (6, 0.986094095993074, 1), (6, 0.9893866375662032, 2), (9, 0.986094095993074, 1), (9, 0.9911345400051736, 3), (12, 0.9800000000000001, 0), (12, 0.9893866375662032, 2), (12, 0.9911345400051736, 3), (15, 0.9920536488022145, 4), (18, 0.9800000000000001, 0), (18, 0.986094095993074, 1), (18, 0.9920536488022145, 4), (21, 0.986094095993074, 1), (21, 0.9893866375662032, 2), (21, 0.9920536488022145, 4), (24, 0.9800000000000001, 0), (24, 0.9911345400051736, 3), (24, 0.9920536488022145, 4), (27, 0.9893866375662032, 2), (27, 0.9911345400051736, 3), (27, 0.9920536488022145, 4), (30, 0.9800000000000001, 0), (30, 0.986094095993074, 1), (30, 0.9893866375662032, 2), (30, 0.9911345400051736, 3), (30, 0.9920536488022145, 4), (33, 0.986094095993074, 1), (33, 0.9925345080141394, 5), (36, 0.9800000000000001, 0), (36, 0.9893866375662032, 2), (36, 0.9925345080141394, 5), (39, 0.9911345400051736, 3), (39, 0.9925345080141394, 5), (42, 0.9800000000000001, 0), (42, 0.986094095993074, 1), (42, 0.9911345400051736, 3), (42, 0.9925345080141394, 5), (45, 0.986094095993074, 1), (45, 0.9893866375662032, 2), (45, 0.9911345400051736, 3), (45, 0.9925345080141394, 5), (48, 0.9800000000000001, 0), (48, 0.9920536488022145, 4), (48, 0.9925345080141394, 5), (51, 0.9893866375662032, 2), (51, 0.9920536488022145, 4), (51, 0.9925345080141394, 5), (54, 0.9800000000000001, 0), (54, 0.986094095993074, 1), (54, 0.9893866375662032, 2), (54, 0.9920536488022145, 4), (54, 0.9925345080141394, 5), (57, 0.986094095993074, 1), (57, 0.9911345400051736, 3), (57, 0.9920536488022145, 4), (57, 0.9925345080141394, 5), (60, 0.9800000000000001, 0), (60, 0.9893866375662032, 2), (60, 0.9911345400051736, 3), (60, 0.9920536488022145, 4), (60, 0.9925345080141394, 5), (63, 0.992785414554306, 6)]"
symmetric_pauli,2,64,0.1,0,1,6,7,6.0,63,0,0.1267582963007705,0.1267582963007705,0.1267582963007705,10.666666666666666,[6],False,SymmetricPauli_p0.100,0.8732417036992297,0.8732417036992297,[0.8732417036992297],"[(0, 0.8000000000000003, 0), (3, 0.8336775587522987, 2), (6, 0.8000000000000003, 0), (6, 0.8180039138943251, 1), (6, 0.8336775587522987, 2), (9, 0.8180039138943251, 1), (9, 0.8469014777136192, 3), (12, 0.8000000000000003, 0), (12, 0.8336775587522987, 2), (12, 0.8469014777136192, 3), (15, 0.8577484712517411, 4), (18, 0.8000000000000003, 0), (18, 0.8180039138943251, 1), (18, 0.8577484712517411, 4), (21, 0.8180039138943251, 1), (21, 0.8336775587522987, 2), (21, 0.8577484712517411, 4), (24, 0.8000000000000003, 0), (24, 0.8469014777136192, 3), (24, 0.8577484712517411, 4), (27, 0.8336775587522987, 2), (27, 0.8469014777136192, 3), (27, 0.8577484712517411, 4), (30, 0.8000000000000003, 0), (30, 0.8180039138943251, 1), (30, 0.8336775587522987, 2), (30, 0.8469014777136192, 3), (30, 0.8577484712517411, 4), (33, 0.8180039138943251, 1), (33, 0.8664314098180987, 5), (36, 0.8000000000000003, 0), (36, 0.8336775587522987, 2), (36, 0.8664314098180987, 5), (39, 0.8469014777136192, 3), (39, 0.8664314098180987, 5), (42, 0.8000000000000003, 0), (42, 0.8180039138943251, 1), (42, 0.8469014777136192, 3), (42, 0.8664314098180987, 5), (45, 0.8180039138943251, 1), (45, 0.8336775587522987, 2), (45, 0.8469014777136192, 3), (45, 0.8664314098180987, 5), (48, 0.8000000000000003, 0), (48, 0.8577484712517411, 4), (48, 0.8664314098180987, 5), (51, 0.8336775587522987, 2), (51, 0.8577484712517411, 4), (51, 0.8664314098180987, 5), (54, 0.8000000000000003, 0), (54, 0.8180039138943251, 1), (54, 0.8336775587522987, 2), (54, 0.8577484712517411, 4), (54, 0.8664314098180987, 5), (57, 0.8180039138943251, 1), (57, 0.8469014777136192, 3), (57, 0.8577484712517411, 4), (57, 0.8664314098180987, 5), (60, 0.8000000000000003, 0), (60, 0.8336775587522987, 2), (60, 0.8469014777136192, 3), (60, 0.8577484712517411, 4), (60, 0.8664314098180987, 5), (63, 0.8732417036992297, 6)]"
symmetric_pauli,2,128,0.01,0,1,7,8,7.0,127,0,0.007083847849738611,0.007083847849738611,0.007083847849738611,18.285714285714285,[7],True,SymmetricPauli_p0.010,0.9929161521502612,0.9929161521502612,[0.9929161521502612],"[(0, 0.9799999999999998, 0), (6, 0.9799999999999998, 0), (6, 0.9860940959930737, 1), (6, 0.989386637566203, 2), (12, 0.9799999999999998, 0), (12, 0.989386637566203, 2), (12, 0.9911345400051734, 3), (18, 0.9799999999999998, 0), (18, 0.9860940959930737, 1), (18, 0.9920536488022142, 4), (24, 0.9799999999999998, 0), (24, 0.9911345400051734, 3), (24, 0.9920536488022142, 4), (30, 0.9799999999999998, 0), (30, 0.9860940959930737, 1), (30, 0.989386637566203, 2), (30, 0.9911345400051734, 3), (30, 0.9920536488022142, 4), (36, 0.9799999999999998, 0), (36, 0.989386637566203, 2), (36, 0.9925345080141392, 5), (42, 0.9799999999999998, 0), (42, 0.9860940959930737, 1), (42, 0.9911345400051734, 3), (42, 0.9925345080141392, 5), (48, 0.9799999999999998, 0), (48, 0.9920536488022142, 4), (48, 0.9925345080141392, 5), (54, 0.9799999999999998, 0), (54, 0.9860940959930737, 1), (54, 0.989386637566203, 2), (54, 0.9920536488022142, 4), (54, 0.9925345080141392, 5), (60, 0.9799999999999998, 0), (60, 0.989386637566203, 2), (60, 0.9911345400051734, 3), (60, 0.9920536488022142, 4), (60, 0.9925345080141392, 5), (66, 0.9799999999999998, 0), (66, 0.9860940959930737, 1), (66, 0.9927854145543058, 6), (72, 0.9799999999999998, 0), (72, 0.9911345400051734, 3), (72, 0.9927854145543058, 6), (78, 0.9799999999999998, 0), (78, 0.9860940959930737, 1), (78, 0.989386637566203, 2), (78, 0.9911345400051734, 3), (78, 0.9927854145543058, 6), (84, 0.9799999999999998, 0), (84, 0.989386637566203, 2), (84, 0.9920536488022142, 4), (84, 0.9927854145543058, 6), (90, 0.9799999999999998, 0), (90, 0.9860940959930737, 1), (90, 0.9911345400051734, 3), (90, 0.9920536488022142, 4), (90, 0.9927854145543058, 6), (96, 0.9799999999999998, 0), (96, 0.9925345080141392, 5), (96, 0.9927854145543058, 6), (102, 0.9799999999999998, 0), (102, 0.9860940959930737, 1), (102, 0.989386637566203, 2), (102, 0.9925345080141392, 5), (102, 0.9927854145543058, 6), (108, 0.9799999999999998, 0), (108, 0.989386637566203, 2), (108, 0.9911345400051734, 3), (108, 0.9925345080141392, 5), (108, 0.9927854145543058, 6), (114, 0.9799999999999998, 0), (114, 0.9860940959930737, 1), (114, 0.9920536488022142, 4), (114, 0.9925345080141392, 5), (114, 0.9927854145543058, 6), (120, 0.9799999999999998, 0), (120, 0.9911345400051734, 3), (120, 0.9920536488022142, 4), (120, 0.9925345080141392, 5), (120, 0.9927854145543058, 6), (126, 0.9799999999999998, 0), (126, 0.9860940959930737, 1), (126, 0.989386637566203, 2), (126, 0.9911345400051734, 3), (126, 0.9920536488022142, 4), (126, 0.9925345080141392, 5), (126, 0.9927854145543058, 6)]"
symmetric_pauli,2,128,0.1,0,1,7,8,7.0,127,0,0.12150455322775622,0.12150455322775622,0.12150455322775622,18.285714285714285,[7],False,SymmetricPauli_p0.100,0.8784954467722441,0.8784954467722441,[0.8784954467722441],"[(0, 0.8000000000000003, 0), (6, 0.8000000000000003, 0), (6, 0.8180039138943251, 1), (6, 0.8336775587522987, 2), (12, 0.8000000000000003, 0), (12, 0.8336775587522987, 2), (12, 0.8469014777136192, 3), (18, 0.8000000000000003, 0), (18, 0.8180039138943251, 1), (18, 0.8577484712517413, 4), (24, 0.8000000000000003, 0), (24, 0.8469014777136192, 3), (24, 0.8577484712517413, 4), (30, 0.8000000000000003, 0), (30, 0.8180039138943251, 1), (30, 0.8336775587522987, 2), (30, 0.8469014777136192, 3), (30, 0.8577484712517413, 4), (36, 0.8000000000000003, 0), (36, 0.8336775587522987, 2), (36, 0.8664314098180987, 5), (42, 0.8000000000000003, 0), (42, 0.8180039138943251, 1), (42, 0.8469014777136192, 3), (42, 0.8664314098180987, 5), (48, 0.8000000000000003, 0), (48, 0.8577484712517413, 4), (48, 0.8664314098180987, 5), (54, 0.8000000000000003, 0), (54, 0.8180039138943251, 1), (54, 0.8336775587522987, 2), (54, 0.8577484712517413, 4), (54, 0.8664314098180987, 5), (60, 0.8000000000000003, 0), (60, 0.8336775587522987, 2), (60, 0.8469014777136192, 3), (60, 0.8577484712517413, 4), (60, 0.8664314098180987, 5), (66, 0.8000000000000003, 0), (66, 0.8180039138943251, 1), (66, 0.8732417036992299, 6), (72, 0.8000000000000003, 0), (72, 0.8469014777136192, 3), (72, 0.8732417036992299, 6), (78, 0.8000000000000003, 0), (78, 0.8180039138943251, 1), (78, 0.8336775587522987, 2), (78, 0.8469014777136192, 3), (78, 0.8732417036992299, 6), (84, 0.8000000000000003, 0), (84, 0.8336775587522987, 2), (84, 0.8577484712517413, 4), (84, 0.8732417036992299, 6), (90, 0.8000000000000003, 0), (90, 0.8180039138943251, 1), (90, 0.8469014777136192, 3), (90, 0.8577484712517413, 4), (90, 0.8732417036992299, 6), (96, 0.8000000000000003, 0), (96, 0.8664314098180987, 5), (96, 0.8732417036992299, 6), (102, 0.8000000000000003, 0), (102, 0.8180039138943251, 1), (102, 0.8336775587522987, 2), (102, 0.8664314098180987, 5), (102, 0.8732417036992299, 6), (108, 0.8000000000000003, 0), (108, 0.8336775587522987, 2), (108, 0.8469014777136192, 3), (108, 0.8664314098180987, 5), (108, 0.8732417036992299, 6), (114, 0.8000000000000003, 0), (114, 0.8180039138943251, 1), (114, 0.8577484712517413, 4), (114, 0.8664314098180987, 5), (114, 0.8732417036992299, 6), (120, 0.8000000000000003, 0), (120, 0.8469014777136192, 3), (120, 0.8577484712517413, 4), (120, 0.8664314098180987, 5), (120, 0.8732417036992299, 6), (126, 0.8000000000000003, 0), (126, 0.8180039138943251, 1), (126, 0.8336775587522987, 2), (126, 0.8469014777136192, 3), (126, 0.8577484712517413, 4), (126, 0.8664314098180987, 5), (126, 0.8732417036992299, 6)]"
