noise_type,dimension,N,physical_error_rate,total_states_processed,output_states_count,max_stack_depth_used,theoretical_memory_bound,memory_efficiency,total_swap_operations,total_amplification_iterations,best_output_error,worst_output_error,average_output_error,memory_improvement_vs_batch,output_error_levels,convergence_achieved,noise_model_name
depolarizing,8,64,0.1,0,1,6,7,6.0,63,0,0.001686281958014263,0.001686281958014263,0.001686281958014263,10.666666666666666,[6],True,Depolarizing_d8_delta0.100
depolarizing,8,64,0.5,0,1,6,7,6.0,63,0,0.029787722461039987,0.029787722461039987,0.029787722461039987,10.666666666666666,[6],True,Depolarizing_d8_delta0.500
depolarizing,8,64,0.7,0,1,6,7,6.0,63,0,0.13082803337969434,0.13082803337969434,0.13082803337969434,10.666666666666666,[6],True,Depolarizing_d8_delta0.700
depolarizing,8,64,0.8,0,1,6,7,6.0,63,0,0.309438686798826,0.309438686798826,0.309438686798826,10.666666666666666,[6],True,Depolarizing_d8_delta0.800
depolarizing,8,64,0.9,0,1,6,7,6.0,63,0,0.6252874581008039,0.6252874581008039,0.6252874581008039,10.666666666666666,[6],True,Depolarizing_d8_delta0.900
depolarizing,8,64,0.95,0,1,6,7,6.0,63,0,0.7713996173670099,0.7713996173670099,0.7713996173670099,10.666666666666666,[6],True,Depolarizing_d8_delta0.950
depolarizing,8,64,0.99,0,1,6,7,6.0,63,0,0.8577348902814328,0.8577348902814328,0.8577348902814328,10.666666666666666,[6],True,Depolarizing_d8_delta0.990
depolarizing,8,128,0.01,0,1,7,8,7.0,127,0,6.97379989598873e-05,6.97379989598873e-05,6.97379989598873e-05,18.285714285714285,[7],True,Depolarizing_d8_delta0.010
depolarizing,8,128,0.1,0,1,7,8,7.0,127,0,0.0008447672325901795,0.0008447672325901795,0.0008447672325901795,18.285714285714285,[7],True,Depolarizing_d8_delta0.100
depolarizing,8,128,0.5,0,1,7,8,7.0,127,0,0.015408409242946577,0.015408409242946577,0.015408409242946577,18.285714285714285,[7],True,Depolarizing_d8_delta0.500
depolarizing,8,128,0.7,0,1,7,8,7.0,127,0,0.07581363556274523,0.07581363556274523,0.07581363556274523,18.285714285714285,[7],True,Depolarizing_d8_delta0.700
depolarizing,8,128,0.8,0,1,7,8,7.0,127,0,0.21677686574096833,0.21677686574096833,0.21677686574096833,18.285714285714285,[7],True,Depolarizing_d8_delta0.800
depolarizing,8,128,0.9,0,1,7,8,7.0,127,0,0.5693911570108726,0.5693911570108726,0.5693911570108726,18.285714285714285,[7],True,Depolarizing_d8_delta0.900
depolarizing,8,128,0.95,0,1,7,8,7.0,127,0,0.7530406818402224,0.7530406818402224,0.7530406818402224,18.285714285714285,[7],True,Depolarizing_d8_delta0.950
depolarizing,8,128,0.99,0,1,7,8,7.0,127,0,0.8555953091690128,0.8555953091690128,0.8555953091690128,18.285714285714285,[7],True,Depolarizing_d8_delta0.990
depolarizing,8,256,0.01,0,1,8,9,8.0,255,0,3.487177865593716e-05,3.487177865593716e-05,3.487177865593716e-05,32.0,[8],True,Depolarizing_d8_delta0.010
depolarizing,8,256,0.1,0,1,8,9,8.0,255,0,0.000422791578047671,0.000422791578047671,0.000422791578047671,32.0,[8],True,Depolarizing_d8_delta0.100
depolarizing,8,256,0.5,0,1,8,9,8.0,255,0,0.007840915398510478,0.007840915398510478,0.007840915398510478,32.0,[8],True,Depolarizing_d8_delta0.500
depolarizing,8,256,0.7,0,1,8,9,8.0,255,0,0.04131382853398467,0.04131382853398467,0.04131382853398467,32.0,[8],True,Depolarizing_d8_delta0.700
depolarizing,8,256,0.8,0,1,8,9,8.0,255,0,0.13794390075490992,0.13794390075490992,0.13794390075490992,32.0,[8],True,Depolarizing_d8_delta0.800
depolarizing,8,256,0.9,0,1,8,9,8.0,255,0,0.499867472997122,0.499867472997122,0.499867472997122,32.0,[8],True,Depolarizing_d8_delta0.900
depolarizing,8,256,0.95,0,1,8,9,8.0,255,0,0.7303428126411993,0.7303428126411993,0.7303428126411993,32.0,[8],True,Depolarizing_d8_delta0.950
depolarizing,8,256,0.99,0,1,8,9,8.0,255,0,0.8531606971928928,0.8531606971928928,0.8531606971928928,32.0,[8],True,Depolarizing_d8_delta0.990
depolarizing,8,512,0.01,0,1,9,10,9.0,511,0,1.7436584220556495e-05,1.7436584220556495e-05,1.7436584220556495e-05,56.888888888888886,[9],True,Depolarizing_d8_delta0.010
depolarizing,8,512,0.1,0,1,9,10,9.0,511,0,0.00021149795502588276,0.00021149795502588276,0.00021149795502588276,56.888888888888886,[9],True,Depolarizing_d8_delta0.100
depolarizing,8,512,0.5,0,1,9,10,9.0,511,0,0.003955726672514551,0.003955726672514551,0.003955726672514551,56.888888888888886,[9],True,Depolarizing_d8_delta0.500
depolarizing,8,512,0.7,0,1,9,10,9.0,511,0,0.02165225006555449,0.02165225006555449,0.02165225006555449,56.888888888888886,[9],True,Depolarizing_d8_delta0.700
depolarizing,8,512,0.8,0,1,9,10,9.0,511,0,0.0805690805606935,0.0805690805606935,0.0805690805606935,56.888888888888886,[9],True,Depolarizing_d8_delta0.800
depolarizing,8,512,0.9,0,1,9,10,9.0,511,0,0.4165120609385361,0.4165120609385361,0.4165120609385361,56.888888888888886,[9],True,Depolarizing_d8_delta0.900
depolarizing,8,512,0.95,0,1,9,10,9.0,511,0,0.7020039255480711,0.7020039255480711,0.7020039255480711,56.888888888888886,[9],True,Depolarizing_d8_delta0.950
depolarizing,8,512,0.99,0,1,9,10,9.0,511,0,0.8503826413412789,0.8503826413412789,0.8503826413412789,56.888888888888886,[9],True,Depolarizing_d8_delta0.990
depolarizing,8,1024,0.01,0,1,10,11,10.0,1023,0,8.718465845714007e-06,8.718465845714007e-06,8.718465845714007e-06,102.4,[10],True,Depolarizing_d8_delta0.010
depolarizing,8,1024,0.1,0,1,10,11,10.0,1023,0,0.00010577454100731132,0.00010577454100731132,0.00010577454100731132,102.4,[10],True,Depolarizing_d8_delta0.100
depolarizing,8,1024,0.5,0,1,10,11,10.0,1023,0,0.001986822596159357,0.001986822596159357,0.001986822596159357,102.4,[10],True,Depolarizing_d8_delta0.500
depolarizing,8,1024,0.7,0,1,10,11,10.0,1023,0,0.011096912463744099,0.011096912463744099,0.011096912463744099,102.4,[10],True,Depolarizing_d8_delta0.700
depolarizing,8,1024,0.8,0,1,10,11,10.0,1023,0,0.04414086465231255,0.04414086465231255,0.04414086465231255,102.4,[10],True,Depolarizing_d8_delta0.800
depolarizing,8,1024,0.9,0,1,10,11,10.0,1023,0,0.3232360658288082,0.3232360658288082,0.3232360658288082,102.4,[10],True,Depolarizing_d8_delta0.900
depolarizing,8,1024,0.95,0,1,10,11,10.0,1023,0,0.6663244242437654,0.6663244242437654,0.6663244242437654,102.4,[10],True,Depolarizing_d8_delta0.950
depolarizing,8,1024,0.99,0,1,10,11,10.0,1023,0,0.8472027669623483,0.8472027669623483,0.8472027669623483,102.4,[10],True,Depolarizing_d8_delta0.990
depolarizing,16,8,0.01,0,1,3,4,3.0,7,0,0.0011926632730534584,0.0011926632730534584,0.0011926632730534584,2.6666666666666665,[3],True,Depolarizing_d16_delta0.010
depolarizing,16,8,0.1,0,1,3,4,3.0,7,0,0.014082862858010095,0.014082862858010095,0.014082862858010095,2.6666666666666665,[3],True,Depolarizing_d16_delta0.100
depolarizing,16,8,0.5,0,1,3,4,3.0,7,0,0.1807006582534289,0.1807006582534289,0.1807006582534289,2.6666666666666665,[3],True,Depolarizing_d16_delta0.500
depolarizing,16,8,0.7,0,1,3,4,3.0,7,0,0.43519455257389367,0.43519455257389367,0.43519455257389367,2.6666666666666665,[3],True,Depolarizing_d16_delta0.700
depolarizing,16,8,0.8,0,1,3,4,3.0,7,0,0.6181322601194708,0.6181322601194708,0.6181322601194708,2.6666666666666665,[3],True,Depolarizing_d16_delta0.800
depolarizing,16,8,0.9,0,1,3,4,3.0,7,0,0.7988035116961488,0.7988035116961488,0.7988035116961488,2.6666666666666665,[3],True,Depolarizing_d16_delta0.900
depolarizing,16,8,0.95,0,1,3,4,3.0,7,0,0.8749001471597257,0.8749001471597257,0.8749001471597257,2.6666666666666665,[3],False,Depolarizing_d16_delta0.950
depolarizing,16,8,0.99,0,1,3,4,3.0,7,0,0.9260950152093141,0.9260950152093141,0.9260950152093141,2.6666666666666665,[3],False,Depolarizing_d16_delta0.990
depolarizing,16,16,0.01,0,1,4,5,4.0,15,0,0.0005970907265875902,0.0005970907265875902,0.0005970907265875902,4.0,[4],True,Depolarizing_d16_delta0.010
depolarizing,16,16,0.1,0,1,4,5,4.0,15,0,0.007147949857228726,0.007147949857228726,0.007147949857228726,4.0,[4],True,Depolarizing_d16_delta0.100
depolarizing,16,16,0.5,0,1,4,5,4.0,15,0,0.10928314715397333,0.10928314715397333,0.10928314715397333,4.0,[4],True,Depolarizing_d16_delta0.500
depolarizing,16,16,0.7,0,1,4,5,4.0,15,0,0.3362948727688227,0.3362948727688227,0.3362948727688227,4.0,[4],True,Depolarizing_d16_delta0.700
depolarizing,16,16,0.8,0,1,4,5,4.0,15,0,0.5494811308633866,0.5494811308633866,0.5494811308633866,4.0,[4],True,Depolarizing_d16_delta0.800
depolarizing,16,16,0.9,0,1,4,5,4.0,15,0,0.7768492716158233,0.7768492716158233,0.7768492716158233,4.0,[4],True,Depolarizing_d16_delta0.900
depolarizing,16,16,0.95,0,1,4,5,4.0,15,0,0.8680486863851885,0.8680486863851885,0.8680486863851885,4.0,[4],False,Depolarizing_d16_delta0.950
depolarizing,16,16,0.99,0,1,4,5,4.0,15,0,0.9253114645763918,0.9253114645763918,0.9253114645763918,4.0,[4],False,Depolarizing_d16_delta0.990
depolarizing,16,32,0.01,0,1,5,6,5.0,31,0,0.0002987355626367372,0.0002987355626367372,0.0002987355626367372,6.4,[5],True,Depolarizing_d16_delta0.010
depolarizing,16,32,0.1,0,1,5,6,5.0,31,0,0.0036013219687630604,0.0036013219687630604,0.0036013219687630604,6.4,[5],True,Depolarizing_d16_delta0.100
depolarizing,16,32,0.5,0,1,5,6,5.0,31,0,0.06135381186945118,0.06135381186945118,0.06135381186945118,6.4,[5],True,Depolarizing_d16_delta0.500
depolarizing,16,32,0.7,0,1,5,6,5.0,31,0,0.23744752387987736,0.23744752387987736,0.23744752387987736,6.4,[5],True,Depolarizing_d16_delta0.700
depolarizing,16,32,0.8,0,1,5,6,5.0,31,0,0.46571145545778164,0.46571145545778164,0.46571145545778164,6.4,[5],True,Depolarizing_d16_delta0.800
depolarizing,16,32,0.9,0,1,5,6,5.0,31,0,0.7495966460890205,0.7495966460890205,0.7495966460890205,6.4,[5],True,Depolarizing_d16_delta0.900
depolarizing,16,32,0.95,0,1,5,6,5.0,31,0,0.8601010113878506,0.8601010113878506,0.8601010113878506,6.4,[5],False,Depolarizing_d16_delta0.950
depolarizing,16,32,0.99,0,1,5,6,5.0,31,0,0.9244659357313089,0.9244659357313089,0.9244659357313089,6.4,[5],False,Depolarizing_d16_delta0.990
depolarizing,16,64,0.01,0,1,6,7,6.0,63,0,0.00014941538466026194,0.00014941538466026194,0.00014941538466026194,10.666666666666666,[6],True,Depolarizing_d16_delta0.010
depolarizing,16,64,0.1,0,1,6,7,6.0,63,0,0.0018075905138971449,0.0018075905138971449,0.0018075905138971449,10.666666666666666,[6],True,Depolarizing_d16_delta0.100
depolarizing,16,64,0.5,0,1,6,7,6.0,63,0,0.03274571575836046,0.03274571575836046,0.03274571575836046,10.666666666666666,[6],True,Depolarizing_d16_delta0.500
depolarizing,16,64,0.7,0,1,6,7,6.0,63,0,0.15215709484754578,0.15215709484754578,0.15215709484754578,10.666666666666666,[6],True,Depolarizing_d16_delta0.700
depolarizing,16,64,0.8,0,1,6,7,6.0,63,0,0.36938376684032287,0.36938376684032287,0.36938376684032287,10.666666666666666,[6],True,Depolarizing_d16_delta0.800
depolarizing,16,64,0.9,0,1,6,7,6.0,63,0,0.7154007032040688,0.7154007032040688,0.7154007032040688,10.666666666666666,[6],True,Depolarizing_d16_delta0.900
depolarizing,16,64,0.95,0,1,6,7,6.0,63,0,0.8508071746782382,0.8508071746782382,0.8508071746782382,10.666666666666666,[6],True,Depolarizing_d16_delta0.950
depolarizing,16,64,0.99,0,1,6,7,6.0,63,0,0.9235523709567274,0.9235523709567274,0.9235523709567274,10.666666666666666,[6],False,Depolarizing_d16_delta0.990
depolarizing,16,128,0.01,0,1,7,8,7.0,127,0,7.471959986342369e-05,7.471959986342369e-05,7.471959986342369e-05,18.285714285714285,[7],True,Depolarizing_d16_delta0.010
depolarizing,16,128,0.1,0,1,7,8,7.0,127,0,0.0009055394362284322,0.0009055394362284322,0.0009055394362284322,18.285714285714285,[7],True,Depolarizing_d16_delta0.100
depolarizing,16,128,0.5,0,1,7,8,7.0,127,0,0.01695407827671122,0.01695407827671122,0.01695407827671122,18.285714285714285,[7],True,Depolarizing_d16_delta0.500
depolarizing,16,128,0.7,0,1,7,8,7.0,127,0,0.08934099076000117,0.08934099076000117,0.08934099076000117,18.285714285714285,[7],True,Depolarizing_d16_delta0.700
depolarizing,16,128,0.8,0,1,7,8,7.0,127,0,0.26904129127126303,0.26904129127126303,0.26904129127126303,18.285714285714285,[7],True,Depolarizing_d16_delta0.800
depolarizing,16,128,0.9,0,1,7,8,7.0,127,0,0.6721454561390533,0.6721454561390533,0.6721454561390533,18.285714285714285,[7],True,Depolarizing_d16_delta0.900
depolarizing,16,128,0.95,0,1,7,8,7.0,127,0,0.8398424553239076,0.8398424553239076,0.8398424553239076,18.285714285714285,[7],True,Depolarizing_d16_delta0.950
depolarizing,16,128,0.99,0,1,7,8,7.0,127,0,0.9225639523501352,0.9225639523501352,0.9225639523501352,18.285714285714285,[7],False,Depolarizing_d16_delta0.990
depolarizing,16,256,0.01,0,1,8,9,8.0,255,0,3.7362777652906465e-05,3.7362777652906465e-05,3.7362777652906465e-05,32.0,[8],True,Depolarizing_d16_delta0.010
depolarizing,16,256,0.1,0,1,8,9,8.0,255,0,0.00045320725033815706,0.00045320725033815706,0.00045320725033815706,32.0,[8],True,Depolarizing_d16_delta0.100
depolarizing,16,256,0.5,0,1,8,9,8.0,255,0,0.008631638730788836,0.008631638730788836,0.008631638730788836,32.0,[8],True,Depolarizing_d16_delta0.500
depolarizing,16,256,0.7,0,1,8,9,8.0,255,0,0.04911550019996505,0.04911550019996505,0.04911550019996505,32.0,[8],True,Depolarizing_d16_delta0.700
depolarizing,16,256,0.8,0,1,8,9,8.0,255,0,0.17793657355783418,0.17793657355783418,0.17793657355783418,32.0,[8],True,Depolarizing_d16_delta0.800
depolarizing,16,256,0.9,0,1,8,9,8.0,255,0,0.6173168278699874,0.6173168278699874,0.6173168278699874,32.0,[8],True,Depolarizing_d16_delta0.900
depolarizing,16,256,0.95,0,1,8,9,8.0,255,0,0.8267803709333409,0.8267803709333409,0.8267803709333409,32.0,[8],True,Depolarizing_d16_delta0.950
depolarizing,16,256,0.99,0,1,8,9,8.0,255,0,0.921492980930733,0.921492980930733,0.921492980930733,32.0,[8],False,Depolarizing_d16_delta0.990
depolarizing,16,512,0.01,0,1,9,10,9.0,511,0,1.8682133361667963e-05,1.8682133361667963e-05,1.8682133361667963e-05,56.888888888888886,[9],True,Depolarizing_d16_delta0.010
depolarizing,16,512,0.1,0,1,9,10,9.0,511,0,0.0002267131949578935,0.0002267131949578935,0.0002267131949578935,56.888888888888886,[9],True,Depolarizing_d16_delta0.100
depolarizing,16,512,0.5,0,1,9,10,9.0,511,0,0.004355726852638651,0.004355726852638651,0.004355726852638651,56.888888888888886,[9],True,Depolarizing_d16_delta0.500
depolarizing,16,512,0.7,0,1,9,10,9.0,511,0,0.02587577145774629,0.02587577145774629,0.02587577145774629,56.888888888888886,[9],True,Depolarizing_d16_delta0.700
depolarizing,16,512,0.8,0,1,9,10,9.0,511,0,0.10730522577238062,0.10730522577238062,0.10730522577238062,56.888888888888886,[9],True,Depolarizing_d16_delta0.800
depolarizing,16,512,0.9,0,1,9,10,9.0,511,0,0.5484671305211515,0.5484671305211515,0.5484671305211515,56.888888888888886,[9],True,Depolarizing_d16_delta0.900
depolarizing,16,512,0.95,0,1,9,10,9.0,511,0,0.8110550518275168,0.8110550518275168,0.8110550518275168,56.888888888888886,[9],True,Depolarizing_d16_delta0.950
depolarizing,16,512,0.99,0,1,9,10,9.0,511,0,0.920330732235917,0.920330732235917,0.920330732235917,56.888888888888886,[9],False,Depolarizing_d16_delta0.990
depolarizing,16,1024,0.01,0,1,10,11,10.0,1023,0,9.341252827609059e-06,9.341252827609059e-06,9.341252827609059e-06,102.4,[10],True,Depolarizing_d16_delta0.010
depolarizing,16,1024,0.1,0,1,10,11,10.0,1023,0,0.00011338401331849324,0.00011338401331849324,0.00011338401331849324,102.4,[10],True,Depolarizing_d16_delta0.100
depolarizing,16,1024,0.5,0,1,10,11,10.0,1023,0,0.0021880040466635414,0.0021880040466635414,0.0021880040466635414,102.4,[10],True,Depolarizing_d16_delta0.500
depolarizing,16,1024,0.7,0,1,10,11,10.0,1023,0,0.013299592220871528,0.013299592220871528,0.013299592220871528,102.4,[10],True,Depolarizing_d16_delta0.700
depolarizing,16,1024,0.8,0,1,10,11,10.0,1023,0,0.06011824070861177,0.06011824070861177,0.06011824070861177,102.4,[10],True,Depolarizing_d16_delta0.800
depolarizing,16,1024,0.9,0,1,10,11,10.0,1023,0,0.4645025418842431,0.4645025418842431,0.4645025418842431,102.4,[10],True,Depolarizing_d16_delta0.900
depolarizing,16,1024,0.95,0,1,10,11,10.0,1023,0,0.7919093466025433,0.7919093466025433,0.7919093466025433,102.4,[10],True,Depolarizing_d16_delta0.950
depolarizing,16,1024,0.99,0,1,10,11,10.0,1023,0,0.9190672829836604,0.9190672829836604,0.9190672829836604,102.4,[10],False,Depolarizing_d16_delta0.990
depolarizing,32,8,0.01,0,1,3,4,3.0,7,0,0.0012324212700025802,0.0012324212700025802,0.0012324212700025802,2.6666666666666665,[3],True,Depolarizing_d32_delta0.010
depolarizing,32,8,0.1,0,1,3,4,3.0,7,0,0.014555625795175178,0.014555625795175178,0.014555625795175178,2.6666666666666665,[3],True,Depolarizing_d32_delta0.100
depolarizing,32,8,0.5,0,1,3,4,3.0,7,0,0.18840732019269624,0.18840732019269624,0.18840732019269624,2.6666666666666665,[3],True,Depolarizing_d32_delta0.500
depolarizing,32,8,0.7,0,1,3,4,3.0,7,0,0.4572075822263891,0.4572075822263891,0.4572075822263891,2.6666666666666665,[3],True,Depolarizing_d32_delta0.700
depolarizing,32,8,0.8,0,1,3,4,3.0,7,0,0.6488301552064463,0.6488301552064463,0.6488301552064463,2.6666666666666665,[3],True,Depolarizing_d32_delta0.800
depolarizing,32,8,0.9,0,1,3,4,3.0,7,0,0.833140837919244,0.833140837919244,0.833140837919244,2.6666666666666665,[3],False,Depolarizing_d32_delta0.900
depolarizing,32,8,0.95,0,1,3,4,3.0,7,0,0.9083619104700132,0.9083619104700132,0.9083619104700132,2.6666666666666665,[3],False,Depolarizing_d32_delta0.950
depolarizing,32,8,0.99,0,1,3,4,3.0,7,0,0.9578638408142609,0.9578638408142609,0.9578638408142609,2.6666666666666665,[3],False,Depolarizing_d32_delta0.990
depolarizing,32,16,0.01,0,1,4,5,4.0,15,0,0.0006169950469174963,0.0006169950469174963,0.0006169950469174963,4.0,[4],True,Depolarizing_d32_delta0.010
depolarizing,32,16,0.1,0,1,4,5,4.0,15,0,0.007387958579898584,0.007387958579898584,0.007387958579898584,4.0,[4],True,Depolarizing_d32_delta0.100
depolarizing,32,16,0.5,0,1,4,5,4.0,15,0,0.11420003953314606,0.11420003953314606,0.11420003953314606,4.0,[4],True,Depolarizing_d32_delta0.500
depolarizing,32,16,0.7,0,1,4,5,4.0,15,0,0.3565103783447566,0.3565103783447566,0.3565103783447566,4.0,[4],True,Depolarizing_d32_delta0.700
depolarizing,32,16,0.8,0,1,4,5,4.0,15,0,0.5826458012659982,0.5826458012659982,0.5826458012659982,4.0,[4],True,Depolarizing_d32_delta0.800
depolarizing,32,16,0.9,0,1,4,5,4.0,15,0,0.8146114910863969,0.8146114910863969,0.8146114910863969,4.0,[4],False,Depolarizing_d32_delta0.900
depolarizing,32,16,0.95,0,1,4,5,4.0,15,0,0.9033485591239215,0.9033485591239215,0.9033485591239215,4.0,[4],False,Depolarizing_d32_delta0.950
depolarizing,32,16,0.99,0,1,4,5,4.0,15,0,0.9574240904439819,0.9574240904439819,0.9574240904439819,4.0,[4],False,Depolarizing_d32_delta0.990
depolarizing,32,32,0.01,0,1,5,6,5.0,31,0,0.0003086940655621269,0.0003086940655621269,0.0003086940655621269,6.4,[5],True,Depolarizing_d32_delta0.010
depolarizing,32,32,0.1,0,1,5,6,5.0,31,0,0.003722254646013768,0.003722254646013768,0.003722254646013768,6.4,[5],True,Depolarizing_d32_delta0.100
depolarizing,32,32,0.5,0,1,5,6,5.0,31,0,0.06421105858502041,0.06421105858502041,0.06421105858502041,6.4,[5],True,Depolarizing_d32_delta0.500
depolarizing,32,32,0.7,0,1,5,6,5.0,31,0,0.2542770673409352,0.2542770673409352,0.2542770673409352,6.4,[5],True,Depolarizing_d32_delta0.700
depolarizing,32,32,0.8,0,1,5,6,5.0,31,0,0.500868220744074,0.500868220744074,0.500868220744074,6.4,[5],True,Depolarizing_d32_delta0.800
depolarizing,32,32,0.9,0,1,5,6,5.0,31,0,0.7918520616287105,0.7918520616287105,0.7918520616287105,6.4,[5],True,Depolarizing_d32_delta0.900
depolarizing,32,32,0.95,0,1,5,6,5.0,31,0,0.8976571493801782,0.8976571493801782,0.8976571493801782,6.4,[5],False,Depolarizing_d32_delta0.950
depolarizing,32,32,0.99,0,1,5,6,5.0,31,0,0.9569620181411974,0.9569620181411974,0.9569620181411974,6.4,[5],False,Depolarizing_d32_delta0.990
depolarizing,32,64,0.01,0,1,6,7,6.0,63,0,0.00015439622335354855,0.00015439622335354855,0.00015439622335354855,10.666666666666666,[6],True,Depolarizing_d32_delta0.010
depolarizing,32,64,0.1,0,1,6,7,6.0,63,0,0.0018682916908057332,0.0018682916908057332,0.0018682916908057332,10.666666666666666,[6],True,Depolarizing_d32_delta0.100
depolarizing,32,64,0.5,0,1,6,7,6.0,63,0,0.034301575947016744,0.034301575947016744,0.034301575947016744,10.666666666666666,[6],True,Depolarizing_d32_delta0.500
depolarizing,32,64,0.7,0,1,6,7,6.0,63,0,0.16452617156623753,0.16452617156623753,0.16452617156623753,10.666666666666666,[6],True,Depolarizing_d32_delta0.700
depolarizing,32,64,0.8,0,1,6,7,6.0,63,0,0.4048286787720331,0.4048286787720331,0.4048286787720331,10.666666666666666,[6],True,Depolarizing_d32_delta0.800
depolarizing,32,64,0.9,0,1,6,7,6.0,63,0,0.7635532395411401,0.7635532395411401,0.7635532395411401,10.666666666666666,[6],True,Depolarizing_d32_delta0.900
depolarizing,32,64,0.95,0,1,6,7,6.0,63,0,0.8911524588333446,0.8911524588333446,0.8911524588333446,10.666666666666666,[6],False,Depolarizing_d32_delta0.950
depolarizing,32,64,0.99,0,1,6,7,6.0,63,0,0.9564761146963697,0.9564761146963697,0.9564761146963697,10.666666666666666,[6],False,Depolarizing_d32_delta0.990
depolarizing,32,128,0.01,0,1,7,8,7.0,127,0,7.721041621060534e-05,7.721041621060534e-05,7.721041621060534e-05,18.285714285714285,[7],True,Depolarizing_d32_delta0.010
depolarizing,32,128,0.1,0,1,7,8,7.0,127,0,0.0009359490837450336,0.0009359490837450336,0.0009359490837450336,18.285714285714285,[7],True,Depolarizing_d32_delta0.100
depolarizing,32,128,0.5,0,1,7,8,7.0,127,0,0.01776846121632946,0.01776846121632946,0.01776846121632946,18.285714285714285,[7],True,Depolarizing_d32_delta0.500
depolarizing,32,128,0.7,0,1,7,8,7.0,127,0,0.09735732693357346,0.09735732693357346,0.09735732693357346,18.285714285714285,[7],True,Depolarizing_d32_delta0.700
depolarizing,32,128,0.8,0,1,7,8,7.0,127,0,0.30166284655195286,0.30166284655195286,0.30166284655195286,18.285714285714285,[7],True,Depolarizing_d32_delta0.800
depolarizing,32,128,0.9,0,1,7,8,7.0,127,0,0.7279705651165418,0.7279705651165418,0.7279705651165418,18.285714285714285,[7],True,Depolarizing_d32_delta0.900
depolarizing,32,128,0.95,0,1,7,8,7.0,127,0,0.8836632978714222,0.8836632978714222,0.8836632978714222,18.285714285714285,[7],False,Depolarizing_d32_delta0.950
depolarizing,32,128,0.99,0,1,7,8,7.0,127,0,0.9559647359370501,0.9559647359370501,0.9559647359370501,18.285714285714285,[7],False,Depolarizing_d32_delta0.990
depolarizing,32,256,0.01,0,1,8,9,8.0,255,0,3.8608285100594913e-05,3.8608285100594913e-05,3.8608285100594913e-05,32.0,[8],True,Depolarizing_d32_delta0.010
depolarizing,32,256,0.1,0,1,8,9,8.0,255,0,0.0004684268828380987,0.0004684268828380987,0.0004684268828380987,32.0,[8],True,Depolarizing_d32_delta0.100
depolarizing,32,256,0.5,0,1,8,9,8.0,255,0,0.009048628556882037,0.009048628556882037,0.009048628556882037,32.0,[8],True,Depolarizing_d32_delta0.500
depolarizing,32,256,0.7,0,1,8,9,8.0,255,0,0.05380679945123995,0.05380679945123995,0.05380679945123995,32.0,[8],True,Depolarizing_d32_delta0.700
depolarizing,32,256,0.8,0,1,8,9,8.0,255,0,0.2043447237476538,0.2043447237476538,0.2043447237476538,32.0,[8],True,Depolarizing_d32_delta0.800
depolarizing,32,256,0.9,0,1,8,9,8.0,255,0,0.6828603526598942,0.6828603526598942,0.6828603526598942,32.0,[8],True,Depolarizing_d32_delta0.900
depolarizing,32,256,0.95,0,1,8,9,8.0,255,0,0.8749706182546573,0.8749706182546573,0.8749706182546573,32.0,[8],False,Depolarizing_d32_delta0.950
depolarizing,32,256,0.99,0,1,8,9,8.0,255,0,0.9554260874459289,0.9554260874459289,0.9554260874459289,32.0,[8],False,Depolarizing_d32_delta0.990
depolarizing,32,512,0.01,0,1,9,10,9.0,511,0,1.9304911907009475e-05,1.9304911907009475e-05,1.9304911907009475e-05,56.888888888888886,[9],True,Depolarizing_d32_delta0.010
depolarizing,32,512,0.1,0,1,9,10,9.0,511,0,0.00023432671890839113,0.00023432671890839113,0.00023432671890839113,56.888888888888886,[9],True,Depolarizing_d32_delta0.100
depolarizing,32,512,0.5,0,1,9,10,9.0,511,0,0.004566764856094557,0.004566764856094557,0.004566764856094557,56.888888888888886,[9],True,Depolarizing_d32_delta0.500
depolarizing,32,512,0.7,0,1,9,10,9.0,511,0,0.028437746129201788,0.028437746129201788,0.028437746129201788,56.888888888888886,[9],True,Depolarizing_d32_delta0.700
depolarizing,32,512,0.8,0,1,9,10,9.0,511,0,0.12585041308580724,0.12585041308580724,0.12585041308580724,56.888888888888886,[9],True,Depolarizing_d32_delta0.800
depolarizing,32,512,0.9,0,1,9,10,9.0,511,0,0.6255737485075623,0.6255737485075623,0.6255737485075623,56.888888888888886,[9],True,Depolarizing_d32_delta0.900
depolarizing,32,512,0.95,0,1,9,10,9.0,511,0,0.864791016136336,0.864791016136336,0.864791016136336,56.888888888888886,[9],False,Depolarizing_d32_delta0.950
depolarizing,32,512,0.99,0,1,9,10,9.0,511,0,0.9548582071743846,0.9548582071743846,0.9548582071743846,56.888888888888886,[9],False,Depolarizing_d32_delta0.990
depolarizing,32,1024,0.01,0,1,10,11,10.0,1023,0,9.652648306247846e-06,9.652648306247846e-06,9.652648306247846e-06,102.4,[10],True,Depolarizing_d32_delta0.010
depolarizing,32,1024,0.1,0,1,10,11,10.0,1023,0,0.00011719170290940342,0.00011719170290940342,0.00011719170290940342,102.4,[10],True,Depolarizing_d32_delta0.100
depolarizing,32,1024,0.5,0,1,10,11,10.0,1023,0,0.0022941710496773154,0.0022941710496773154,0.0022941710496773154,102.4,[10],True,Depolarizing_d32_delta0.500
